date,sitename,county,aqi,status
09-08-2024 18:00,Annan,Tainan City,42,Good
09-08-2024 17:00,Annan,Tainan City,40,Good
09-08-2024 16:00,Annan,Tainan City,38,Good
09-08-2024 15:00,Annan,Tainan City,34,Good
09-08-2024 14:00,Annan,Tainan City,37,Good
09-08-2024 13:00,Annan,Tainan City,38,Good
09-08-2024 12:00,Annan,Tainan City,38,Good
09-08-2024 11:00,Annan,Tainan City,34,Good
09-08-2024 10:00,Annan,Tainan City,35,Good
09-08-2024 09:00,Annan,Tainan City,38,Good
09-08-2024 08:00,Annan,Tainan City,29,Good
09-08-2024 07:00,Annan,Tainan City,31,Good
09-08-2024 06:00,Annan,Tainan City,36,Good
09-08-2024 05:00,Annan,Tainan City,40,Good
09-08-2024 04:00,Annan,Tainan City,46,Good
09-08-2024 03:00,Annan,Tainan City,47,Good
09-08-2024 02:00,Annan,Tainan City,44,Good
09-08-2024 01:00,Annan,Tainan City,41,Good
09-08-2024 00:00,Annan,Tainan City,43,Good
08-08-2024 23:00,Annan,Tainan City,44,Good
08-08-2024 22:00,Annan,Tainan City,44,Good
08-08-2024 21:00,Annan,Tainan City,43,Good
08-08-2024 20:00,Annan,Tainan City,43,Good
08-08-2024 19:00,Annan,Tainan City,46,Good
08-08-2024 18:00,Annan,Tainan City,44,Good
08-08-2024 17:00,Annan,Tainan City,42,Good
08-08-2024 16:00,Annan,Tainan City,42,Good
08-08-2024 15:00,Annan,Tainan City,42,Good
08-08-2024 14:00,Annan,Tainan City,42,Good
08-08-2024 13:00,Annan,Tainan City,44,Good
08-08-2024 12:00,Annan,Tainan City,47,Good
08-08-2024 11:00,Annan,Tainan City,47,Good
08-08-2024 10:00,Annan,Tainan City,48,Good
08-08-2024 09:00,Annan,Tainan City,47,Good
08-08-2024 08:00,Annan,Tainan City,47,Good
08-08-2024 07:00,Annan,Tainan City,47,Good
08-08-2024 06:00,Annan,Tainan City,47,Good
08-08-2024 05:00,Annan,Tainan City,48,Good
08-08-2024 04:00,Annan,Tainan City,45,Good
08-08-2024 03:00,Annan,Tainan City,46,Good
08-08-2024 02:00,Annan,Tainan City,46,Good
08-08-2024 01:00,Annan,Tainan City,45,Good
08-08-2024 00:00,Annan,Tainan City,49,Good
07-08-2024 23:00,Annan,Tainan City,49,Good
07-08-2024 22:00,Annan,Tainan City,46,Good
07-08-2024 21:00,Annan,Tainan City,46,Good
07-08-2024 20:00,Annan,Tainan City,48,Good
07-08-2024 19:00,Annan,Tainan City,51,Moderate
07-08-2024 18:00,Annan,Tainan City,54,Moderate
07-08-2024 17:00,Annan,Tainan City,50,Good
07-08-2024 16:00,Annan,Tainan City,45,Good
07-08-2024 15:00,Annan,Tainan City,40,Good
07-08-2024 14:00,Annan,Tainan City,38,Good
07-08-2024 13:00,Annan,Tainan City,36,Good
07-08-2024 12:00,Annan,Tainan City,35,Good
07-08-2024 11:00,Annan,Tainan City,32,Good
07-08-2024 10:00,Annan,Tainan City,31,Good
07-08-2024 09:00,Annan,Tainan City,32,Good
07-08-2024 08:00,Annan,Tainan City,31,Good
07-08-2024 07:00,Annan,Tainan City,32,Good
07-08-2024 06:00,Annan,Tainan City,29,Good
07-08-2024 05:00,Annan,Tainan City,27,Good
07-08-2024 04:00,Annan,Tainan City,27,Good
07-08-2024 03:00,Annan,Tainan City,28,Good
07-08-2024 02:00,Annan,Tainan City,30,Good
07-08-2024 01:00,Annan,Tainan City,32,Good
07-08-2024 00:00,Annan,Tainan City,32,Good
06-08-2024 23:00,Annan,Tainan City,31,Good
06-08-2024 22:00,Annan,Tainan City,31,Good
06-08-2024 21:00,Annan,Tainan City,31,Good
06-08-2024 20:00,Annan,Tainan City,32,Good
06-08-2024 19:00,Annan,Tainan City,36,Good
06-08-2024 18:00,Annan,Tainan City,41,Good
06-08-2024 17:00,Annan,Tainan City,43,Good
06-08-2024 16:00,Annan,Tainan City,43,Good
06-08-2024 15:00,Annan,Tainan City,42,Good
06-08-2024 14:00,Annan,Tainan City,38,Good
06-08-2024 13:00,Annan,Tainan City,29,Good
06-08-2024 12:00,Annan,Tainan City,28,Good
06-08-2024 11:00,Annan,Tainan City,29,Good
06-08-2024 10:00,Annan,Tainan City,28,Good
06-08-2024 09:00,Annan,Tainan City,29,Good
06-08-2024 08:00,Annan,Tainan City,28,Good
06-08-2024 07:00,Annan,Tainan City,27,Good
06-08-2024 06:00,Annan,Tainan City,28,Good
06-08-2024 05:00,Annan,Tainan City,28,Good
06-08-2024 04:00,Annan,Tainan City,27,Good
06-08-2024 03:00,Annan,Tainan City,25,Good
06-08-2024 02:00,Annan,Tainan City,23,Good
06-08-2024 01:00,Annan,Tainan City,21,Good
06-08-2024 00:00,Annan,Tainan City,22,Good
05-08-2024 23:00,Annan,Tainan City,24,Good
05-08-2024 22:00,Annan,Tainan City,25,Good
05-08-2024 21:00,Annan,Tainan City,29,Good
05-08-2024 20:00,Annan,Tainan City,32,Good
05-08-2024 19:00,Annan,Tainan City,33,Good
05-08-2024 18:00,Annan,Tainan City,31,Good
05-08-2024 17:00,Annan,Tainan City,31,Good
05-08-2024 16:00,Annan,Tainan City,30,Good
05-08-2024 15:00,Annan,Tainan City,28,Good
05-08-2024 14:00,Annan,Tainan City,30,Good
05-08-2024 13:00,Annan,Tainan City,31,Good
05-08-2024 12:00,Annan,Tainan City,33,Good
05-08-2024 11:00,Annan,Tainan City,34,Good
05-08-2024 10:00,Annan,Tainan City,35,Good
05-08-2024 09:00,Annan,Tainan City,36,Good
05-08-2024 08:00,Annan,Tainan City,36,Good
05-08-2024 07:00,Annan,Tainan City,34,Good
05-08-2024 06:00,Annan,Tainan City,33,Good
05-08-2024 05:00,Annan,Tainan City,31,Good
05-08-2024 04:00,Annan,Tainan City,29,Good
05-08-2024 03:00,Annan,Tainan City,29,Good
05-08-2024 02:00,Annan,Tainan City,29,Good
05-08-2024 01:00,Annan,Tainan City,33,Good
05-08-2024 00:00,Annan,Tainan City,33,Good
04-08-2024 23:00,Annan,Tainan City,35,Good
04-08-2024 22:00,Annan,Tainan City,34,Good
04-08-2024 21:00,Annan,Tainan City,31,Good
04-08-2024 20:00,Annan,Tainan City,31,Good
04-08-2024 19:00,Annan,Tainan City,29,Good
04-08-2024 18:00,Annan,Tainan City,31,Good
04-08-2024 17:00,Annan,Tainan City,31,Good
04-08-2024 16:00,Annan,Tainan City,32,Good
04-08-2024 15:00,Annan,Tainan City,34,Good
04-08-2024 14:00,Annan,Tainan City,35,Good
04-08-2024 13:00,Annan,Tainan City,33,Good
04-08-2024 12:00,Annan,Tainan City,34,Good
04-08-2024 11:00,Annan,Tainan City,37,Good
04-08-2024 10:00,Annan,Tainan City,37,Good
04-08-2024 09:00,Annan,Tainan City,40,Good
04-08-2024 08:00,Annan,Tainan City,41,Good
04-08-2024 07:00,Annan,Tainan City,40,Good
04-08-2024 06:00,Annan,Tainan City,40,Good
04-08-2024 05:00,Annan,Tainan City,38,Good
04-08-2024 04:00,Annan,Tainan City,36,Good
04-08-2024 03:00,Annan,Tainan City,37,Good
04-08-2024 02:00,Annan,Tainan City,38,Good
04-08-2024 01:00,Annan,Tainan City,37,Good
04-08-2024 00:00,Annan,Tainan City,34,Good
03-08-2024 23:00,Annan,Tainan City,32,Good
03-08-2024 22:00,Annan,Tainan City,31,Good
03-08-2024 21:00,Annan,Tainan City,33,Good
03-08-2024 20:00,Annan,Tainan City,35,Good
03-08-2024 19:00,Annan,Tainan City,35,Good
03-08-2024 18:00,Annan,Tainan City,33,Good
03-08-2024 17:00,Annan,Tainan City,31,Good
03-08-2024 16:00,Annan,Tainan City,31,Good
03-08-2024 15:00,Annan,Tainan City,33,Good
03-08-2024 14:00,Annan,Tainan City,34,Good
03-08-2024 13:00,Annan,Tainan City,35,Good
03-08-2024 12:00,Annan,Tainan City,35,Good
03-08-2024 11:00,Annan,Tainan City,39,Good
03-08-2024 10:00,Annan,Tainan City,41,Good
03-08-2024 09:00,Annan,Tainan City,41,Good
03-08-2024 08:00,Annan,Tainan City,41,Good
03-08-2024 07:00,Annan,Tainan City,40,Good
03-08-2024 06:00,Annan,Tainan City,41,Good
03-08-2024 05:00,Annan,Tainan City,43,Good
03-08-2024 04:00,Annan,Tainan City,44,Good
03-08-2024 03:00,Annan,Tainan City,44,Good
03-08-2024 02:00,Annan,Tainan City,46,Good
03-08-2024 01:00,Annan,Tainan City,44,Good
03-08-2024 00:00,Annan,Tainan City,44,Good
02-08-2024 23:00,Annan,Tainan City,41,Good
02-08-2024 22:00,Annan,Tainan City,37,Good
02-08-2024 21:00,Annan,Tainan City,35,Good
02-08-2024 20:00,Annan,Tainan City,33,Good
02-08-2024 19:00,Annan,Tainan City,30,Good
02-08-2024 18:00,Annan,Tainan City,29,Good
02-08-2024 17:00,Annan,Tainan City,30,Good
02-08-2024 16:00,Annan,Tainan City,32,Good
02-08-2024 15:00,Annan,Tainan City,33,Good
02-08-2024 14:00,Annan,Tainan City,33,Good
02-08-2024 13:00,Annan,Tainan City,32,Good
02-08-2024 12:00,Annan,Tainan City,33,Good
02-08-2024 11:00,Annan,Tainan City,34,Good
02-08-2024 10:00,Annan,Tainan City,34,Good
02-08-2024 09:00,Annan,Tainan City,34,Good
02-08-2024 08:00,Annan,Tainan City,31,Good
02-08-2024 07:00,Annan,Tainan City,31,Good
02-08-2024 06:00,Annan,Tainan City,30,Good
02-08-2024 05:00,Annan,Tainan City,28,Good
02-08-2024 04:00,Annan,Tainan City,26,Good
02-08-2024 03:00,Annan,Tainan City,25,Good
02-08-2024 02:00,Annan,Tainan City,26,Good
02-08-2024 01:00,Annan,Tainan City,28,Good
02-08-2024 00:00,Annan,Tainan City,27,Good
01-08-2024 23:00,Annan,Tainan City,27,Good
01-08-2024 22:00,Annan,Tainan City,26,Good
01-08-2024 21:00,Annan,Tainan City,25,Good
01-08-2024 20:00,Annan,Tainan City,26,Good
01-08-2024 19:00,Annan,Tainan City,27,Good
01-08-2024 18:00,Annan,Tainan City,29,Good
01-08-2024 17:00,Annan,Tainan City,30,Good
01-08-2024 16:00,Annan,Tainan City,29,Good
01-08-2024 15:00,Annan,Tainan City,27,Good
01-08-2024 14:00,Annan,Tainan City,25,Good
01-08-2024 13:00,Annan,Tainan City,25,Good
01-08-2024 12:00,Annan,Tainan City,24,Good
01-08-2024 11:00,Annan,Tainan City,23,Good
01-08-2024 10:00,Annan,Tainan City,22,Good
01-08-2024 09:00,Annan,Tainan City,23,Good
01-08-2024 08:00,Annan,Tainan City,25,Good
01-08-2024 07:00,Annan,Tainan City,28,Good
01-08-2024 06:00,Annan,Tainan City,31,Good
01-08-2024 05:00,Annan,Tainan City,32,Good
01-08-2024 04:00,Annan,Tainan City,29,Good
01-08-2024 03:00,Annan,Tainan City,27,Good
01-08-2024 02:00,Annan,Tainan City,26,Good
01-08-2024 01:00,Annan,Tainan City,24,Good
01-08-2024 00:00,Annan,Tainan City,27,Good
31-07-2024 23:00,Annan,Tainan City,30,Good
31-07-2024 22:00,Annan,Tainan City,28,Good
31-07-2024 21:00,Annan,Tainan City,27,Good
31-07-2024 20:00,Annan,Tainan City,25,Good
31-07-2024 19:00,Annan,Tainan City,21,Good
31-07-2024 18:00,Annan,Tainan City,22,Good
31-07-2024 17:00,Annan,Tainan City,23,Good
31-07-2024 16:00,Annan,Tainan City,23,Good
31-07-2024 15:00,Annan,Tainan City,25,Good
31-07-2024 14:00,Annan,Tainan City,28,Good
31-07-2024 13:00,Annan,Tainan City,28,Good
31-07-2024 12:00,Annan,Tainan City,28,Good
31-07-2024 11:00,Annan,Tainan City,27,Good
31-07-2024 10:00,Annan,Tainan City,25,Good
31-07-2024 09:00,Annan,Tainan City,23,Good
31-07-2024 08:00,Annan,Tainan City,19,Good
31-07-2024 07:00,Annan,Tainan City,17,Good
31-07-2024 06:00,Annan,Tainan City,17,Good
31-07-2024 05:00,Annan,Tainan City,20,Good
31-07-2024 04:00,Annan,Tainan City,22,Good
31-07-2024 03:00,Annan,Tainan City,23,Good
31-07-2024 02:00,Annan,Tainan City,25,Good
31-07-2024 01:00,Annan,Tainan City,24,Good
31-07-2024 00:00,Annan,Tainan City,23,Good
30-07-2024 23:00,Annan,Tainan City,22,Good
30-07-2024 22:00,Annan,Tainan City,19,Good
30-07-2024 21:00,Annan,Tainan City,21,Good
30-07-2024 20:00,Annan,Tainan City,22,Good
30-07-2024 19:00,Annan,Tainan City,23,Good
30-07-2024 18:00,Annan,Tainan City,25,Good
30-07-2024 17:00,Annan,Tainan City,26,Good
30-07-2024 16:00,Annan,Tainan City,25,Good
30-07-2024 15:00,Annan,Tainan City,24,Good
30-07-2024 14:00,Annan,Tainan City,22,Good
30-07-2024 13:00,Annan,Tainan City,26,Good
30-07-2024 12:00,Annan,Tainan City,28,Good
30-07-2024 11:00,Annan,Tainan City,29,Good
30-07-2024 10:00,Annan,Tainan City,30,Good
30-07-2024 09:00,Annan,Tainan City,28,Good
30-07-2024 08:00,Annan,Tainan City,31,Good
30-07-2024 07:00,Annan,Tainan City,32,Good
30-07-2024 06:00,Annan,Tainan City,33,Good
30-07-2024 05:00,Annan,Tainan City,35,Good
30-07-2024 04:00,Annan,Tainan City,35,Good
30-07-2024 03:00,Annan,Tainan City,34,Good
30-07-2024 02:00,Annan,Tainan City,36,Good
30-07-2024 01:00,Annan,Tainan City,38,Good
30-07-2024 00:00,Annan,Tainan City,37,Good
29-07-2024 23:00,Annan,Tainan City,37,Good
29-07-2024 22:00,Annan,Tainan City,35,Good
29-07-2024 21:00,Annan,Tainan City,35,Good
29-07-2024 20:00,Annan,Tainan City,37,Good
29-07-2024 19:00,Annan,Tainan City,39,Good
29-07-2024 18:00,Annan,Tainan City,42,Good
29-07-2024 17:00,Annan,Tainan City,40,Good
29-07-2024 16:00,Annan,Tainan City,42,Good
29-07-2024 15:00,Annan,Tainan City,43,Good
29-07-2024 14:00,Annan,Tainan City,43,Good
29-07-2024 13:00,Annan,Tainan City,44,Good
29-07-2024 12:00,Annan,Tainan City,44,Good
29-07-2024 11:00,Annan,Tainan City,44,Good
29-07-2024 10:00,Annan,Tainan City,44,Good
29-07-2024 09:00,Annan,Tainan City,46,Good
29-07-2024 08:00,Annan,Tainan City,47,Good
29-07-2024 07:00,Annan,Tainan City,48,Good
29-07-2024 06:00,Annan,Tainan City,47,Good
29-07-2024 05:00,Annan,Tainan City,49,Good
29-07-2024 04:00,Annan,Tainan City,49,Good
29-07-2024 03:00,Annan,Tainan City,46,Good
29-07-2024 02:00,Annan,Tainan City,44,Good
29-07-2024 01:00,Annan,Tainan City,41,Good
29-07-2024 00:00,Annan,Tainan City,41,Good
28-07-2024 23:00,Annan,Tainan City,38,Good
28-07-2024 22:00,Annan,Tainan City,36,Good
28-07-2024 21:00,Annan,Tainan City,36,Good
28-07-2024 20:00,Annan,Tainan City,36,Good
28-07-2024 19:00,Annan,Tainan City,39,Good
28-07-2024 18:00,Annan,Tainan City,40,Good
28-07-2024 17:00,Annan,Tainan City,39,Good
28-07-2024 16:00,Annan,Tainan City,37,Good
28-07-2024 15:00,Annan,Tainan City,36,Good
28-07-2024 14:00,Annan,Tainan City,38,Good
28-07-2024 13:00,Annan,Tainan City,43,Good
28-07-2024 12:00,Annan,Tainan City,43,Good
28-07-2024 11:00,Annan,Tainan City,46,Good
28-07-2024 10:00,Annan,Tainan City,49,Good
28-07-2024 09:00,Annan,Tainan City,44,Good
28-07-2024 08:00,Annan,Tainan City,41,Good
28-07-2024 07:00,Annan,Tainan City,36,Good
28-07-2024 06:00,Annan,Tainan City,33,Good
28-07-2024 05:00,Annan,Tainan City,34,Good
28-07-2024 04:00,Annan,Tainan City,37,Good
28-07-2024 03:00,Annan,Tainan City,37,Good
28-07-2024 02:00,Annan,Tainan City,36,Good
28-07-2024 01:00,Annan,Tainan City,36,Good
28-07-2024 00:00,Annan,Tainan City,34,Good
27-07-2024 23:00,Annan,Tainan City,32,Good
27-07-2024 22:00,Annan,Tainan City,30,Good
27-07-2024 21:00,Annan,Tainan City,29,Good
27-07-2024 20:00,Annan,Tainan City,29,Good
27-07-2024 19:00,Annan,Tainan City,29,Good
27-07-2024 18:00,Annan,Tainan City,31,Good
27-07-2024 17:00,Annan,Tainan City,35,Good
27-07-2024 16:00,Annan,Tainan City,34,Good
27-07-2024 15:00,Annan,Tainan City,35,Good
27-07-2024 14:00,Annan,Tainan City,35,Good
27-07-2024 13:00,Annan,Tainan City,36,Good
27-07-2024 12:00,Annan,Tainan City,41,Good
27-07-2024 11:00,Annan,Tainan City,43,Good
27-07-2024 10:00,Annan,Tainan City,42,Good
27-07-2024 09:00,Annan,Tainan City,42,Good
27-07-2024 08:00,Annan,Tainan City,39,Good
27-07-2024 07:00,Annan,Tainan City,37,Good
27-07-2024 06:00,Annan,Tainan City,39,Good
27-07-2024 05:00,Annan,Tainan City,40,Good
27-07-2024 04:00,Annan,Tainan City,39,Good
27-07-2024 03:00,Annan,Tainan City,40,Good
27-07-2024 02:00,Annan,Tainan City,39,Good
27-07-2024 01:00,Annan,Tainan City,38,Good
27-07-2024 00:00,Annan,Tainan City,37,Good
26-07-2024 23:00,Annan,Tainan City,38,Good
26-07-2024 22:00,Annan,Tainan City,34,Good
26-07-2024 21:00,Annan,Tainan City,34,Good
26-07-2024 20:00,Annan,Tainan City,34,Good
26-07-2024 19:00,Annan,Tainan City,34,Good
26-07-2024 18:00,Annan,Tainan City,35,Good
26-07-2024 17:00,Annan,Tainan City,36,Good
26-07-2024 16:00,Annan,Tainan City,42,Good
26-07-2024 15:00,Annan,Tainan City,43,Good
26-07-2024 14:00,Annan,Tainan City,42,Good
26-07-2024 13:00,Annan,Tainan City,41,Good
26-07-2024 12:00,Annan,Tainan City,39,Good
26-07-2024 11:00,Annan,Tainan City,37,Good
26-07-2024 10:00,Annan,Tainan City,40,Good
26-07-2024 09:00,Annan,Tainan City,39,Good
26-07-2024 08:00,Annan,Tainan City,38,Good
26-07-2024 07:00,Annan,Tainan City,39,Good
26-07-2024 06:00,Annan,Tainan City,37,Good
26-07-2024 05:00,Annan,Tainan City,38,Good
26-07-2024 04:00,Annan,Tainan City,38,Good
26-07-2024 03:00,Annan,Tainan City,37,Good
26-07-2024 02:00,Annan,Tainan City,38,Good
26-07-2024 01:00,Annan,Tainan City,39,Good
26-07-2024 00:00,Annan,Tainan City,41,Good
25-07-2024 23:00,Annan,Tainan City,41,Good
25-07-2024 22:00,Annan,Tainan City,42,Good
25-07-2024 21:00,Annan,Tainan City,44,Good
25-07-2024 20:00,Annan,Tainan City,44,Good
25-07-2024 19:00,Annan,Tainan City,44,Good
25-07-2024 18:00,Annan,Tainan City,47,Good
25-07-2024 17:00,Annan,Tainan City,49,Good
25-07-2024 16:00,Annan,Tainan City,47,Good
25-07-2024 15:00,Annan,Tainan City,43,Good
25-07-2024 14:00,Annan,Tainan City,41,Good
25-07-2024 13:00,Annan,Tainan City,38,Good
25-07-2024 12:00,Annan,Tainan City,39,Good
25-07-2024 11:00,Annan,Tainan City,43,Good
25-07-2024 10:00,Annan,Tainan City,40,Good
25-07-2024 09:00,Annan,Tainan City,39,Good
25-07-2024 08:00,Annan,Tainan City,36,Good
25-07-2024 07:00,Annan,Tainan City,34,Good
25-07-2024 06:00,Annan,Tainan City,34,Good
25-07-2024 05:00,Annan,Tainan City,36,Good
25-07-2024 04:00,Annan,Tainan City,37,Good
25-07-2024 03:00,Annan,Tainan City,36,Good
25-07-2024 02:00,Annan,Tainan City,35,Good
25-07-2024 01:00,Annan,Tainan City,31,Good
25-07-2024 00:00,Annan,Tainan City,25,Good
24-07-2024 23:00,Annan,Tainan City,24,Good
24-07-2024 22:00,Annan,Tainan City,23,Good
24-07-2024 21:00,Annan,Tainan City,24,Good
24-07-2024 20:00,Annan,Tainan City,24,Good
24-07-2024 19:00,Annan,Tainan City,27,Good
24-07-2024 18:00,Annan,Tainan City,30,Good
24-07-2024 17:00,Annan,Tainan City,29,Good
24-07-2024 16:00,Annan,Tainan City,29,Good
24-07-2024 15:00,Annan,Tainan City,28,Good
24-07-2024 14:00,Annan,Tainan City,26,Good
24-07-2024 13:00,Annan,Tainan City,25,Good
24-07-2024 12:00,Annan,Tainan City,24,Good
24-07-2024 11:00,Annan,Tainan City,24,Good
24-07-2024 10:00,Annan,Tainan City,26,Good
24-07-2024 09:00,Annan,Tainan City,28,Good
24-07-2024 08:00,Annan,Tainan City,28,Good
24-07-2024 07:00,Annan,Tainan City,27,Good
24-07-2024 06:00,Annan,Tainan City,25,Good
24-07-2024 05:00,Annan,Tainan City,27,Good
24-07-2024 04:00,Annan,Tainan City,30,Good
24-07-2024 03:00,Annan,Tainan City,32,Good
24-07-2024 02:00,Annan,Tainan City,36,Good
24-07-2024 01:00,Annan,Tainan City,37,Good
24-07-2024 00:00,Annan,Tainan City,40,Good
23-07-2024 23:00,Annan,Tainan City,40,Good
23-07-2024 22:00,Annan,Tainan City,39,Good
23-07-2024 21:00,Annan,Tainan City,37,Good
23-07-2024 20:00,Annan,Tainan City,37,Good
23-07-2024 19:00,Annan,Tainan City,38,Good
23-07-2024 18:00,Annan,Tainan City,40,Good
23-07-2024 17:00,Annan,Tainan City,40,Good
23-07-2024 16:00,Annan,Tainan City,40,Good
23-07-2024 15:00,Annan,Tainan City,43,Good
23-07-2024 14:00,Annan,Tainan City,42,Good
23-07-2024 13:00,Annan,Tainan City,43,Good
23-07-2024 12:00,Annan,Tainan City,40,Good
23-07-2024 11:00,Annan,Tainan City,36,Good
23-07-2024 10:00,Annan,Tainan City,35,Good
23-07-2024 09:00,Annan,Tainan City,31,Good
23-07-2024 08:00,Annan,Tainan City,28,Good
23-07-2024 07:00,Annan,Tainan City,26,Good
23-07-2024 06:00,Annan,Tainan City,25,Good
23-07-2024 05:00,Annan,Tainan City,26,Good
23-07-2024 04:00,Annan,Tainan City,28,Good
23-07-2024 03:00,Annan,Tainan City,30,Good
23-07-2024 02:00,Annan,Tainan City,29,Good
23-07-2024 01:00,Annan,Tainan City,31,Good
23-07-2024 00:00,Annan,Tainan City,32,Good
22-07-2024 23:00,Annan,Tainan City,34,Good
22-07-2024 22:00,Annan,Tainan City,35,Good
22-07-2024 21:00,Annan,Tainan City,38,Good
22-07-2024 20:00,Annan,Tainan City,41,Good
22-07-2024 19:00,Annan,Tainan City,43,Good
22-07-2024 18:00,Annan,Tainan City,44,Good
22-07-2024 17:00,Annan,Tainan City,42,Good
22-07-2024 16:00,Annan,Tainan City,39,Good
22-07-2024 15:00,Annan,Tainan City,36,Good
22-07-2024 14:00,Annan,Tainan City,34,Good
22-07-2024 13:00,Annan,Tainan City,34,Good
22-07-2024 12:00,Annan,Tainan City,30,Good
22-07-2024 11:00,Annan,Tainan City,28,Good
22-07-2024 10:00,Annan,Tainan City,26,Good
22-07-2024 09:00,Annan,Tainan City,24,Good
22-07-2024 08:00,Annan,Tainan City,23,Good
22-07-2024 07:00,Annan,Tainan City,22,Good
22-07-2024 06:00,Annan,Tainan City,22,Good
22-07-2024 05:00,Annan,Tainan City,21,Good
22-07-2024 04:00,Annan,Tainan City,20,Good
22-07-2024 03:00,Annan,Tainan City,19,Good
22-07-2024 02:00,Annan,Tainan City,20,Good
22-07-2024 01:00,Annan,Tainan City,23,Good
22-07-2024 00:00,Annan,Tainan City,24,Good
21-07-2024 23:00,Annan,Tainan City,26,Good
21-07-2024 22:00,Annan,Tainan City,29,Good
21-07-2024 21:00,Annan,Tainan City,31,Good
21-07-2024 20:00,Annan,Tainan City,33,Good
21-07-2024 19:00,Annan,Tainan City,34,Good
21-07-2024 18:00,Annan,Tainan City,35,Good
21-07-2024 17:00,Annan,Tainan City,34,Good
21-07-2024 16:00,Annan,Tainan City,33,Good
21-07-2024 15:00,Annan,Tainan City,35,Good
21-07-2024 14:00,Annan,Tainan City,38,Good
21-07-2024 13:00,Annan,Tainan City,43,Good
21-07-2024 12:00,Annan,Tainan City,43,Good
21-07-2024 11:00,Annan,Tainan City,43,Good
21-07-2024 10:00,Annan,Tainan City,39,Good
21-07-2024 09:00,Annan,Tainan City,38,Good
21-07-2024 08:00,Annan,Tainan City,36,Good
21-07-2024 07:00,Annan,Tainan City,33,Good
21-07-2024 06:00,Annan,Tainan City,33,Good
21-07-2024 05:00,Annan,Tainan City,29,Good
21-07-2024 04:00,Annan,Tainan City,30,Good
21-07-2024 03:00,Annan,Tainan City,31,Good
21-07-2024 02:00,Annan,Tainan City,32,Good
21-07-2024 01:00,Annan,Tainan City,31,Good
21-07-2024 00:00,Annan,Tainan City,31,Good
20-07-2024 23:00,Annan,Tainan City,31,Good
20-07-2024 22:00,Annan,Tainan City,35,Good
20-07-2024 21:00,Annan,Tainan City,36,Good
20-07-2024 20:00,Annan,Tainan City,38,Good
20-07-2024 19:00,Annan,Tainan City,40,Good
20-07-2024 18:00,Annan,Tainan City,42,Good
20-07-2024 17:00,Annan,Tainan City,43,Good
20-07-2024 16:00,Annan,Tainan City,42,Good
20-07-2024 15:00,Annan,Tainan City,42,Good
20-07-2024 14:00,Annan,Tainan City,44,Good
20-07-2024 13:00,Annan,Tainan City,48,Good
20-07-2024 12:00,Annan,Tainan City,51,Moderate
20-07-2024 11:00,Annan,Tainan City,52,Moderate
